id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,monto,es_online,tipo_tarjeta,pais_emision,pais_pago,mismo_envio_facturacion,tipo_dispositivo,sistema_operativo,dispositivo_nuevo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
sdv-id-aTZKfd,c958e75e-21d5-4971-b367-49b52cf6bf75,1970-01-01,23:12:57,1279,hickmanvicki@example.net,Food,878.9,1,Visa,ESP,COL,0,Desktop,Linux,0,1,0,728,1
sdv-id-nIevtz,1dadd807-16d8-4599-ac66-69e6befb3cb8,1970-01-01,16:35:05,131,tommy38@example.org,Health,252.48,1,Amex,ESP,ESP,1,Tablet,Android,0,0,1,2501,0
sdv-id-bHgdZI,d1d1fad2-3568-4205-a690-9ced4d60e385,1970-01-01,16:24:10,66,ihardy@example.net,Health,119.8,1,Mastercard,ESP,ESP,1,Mobile,macOS,1,1,0,3,0
sdv-id-VpnpaU,35c87983-910b-47f9-a1ae-25a6f1966b21,1970-01-01,20:53:58,825,hughestheresa@example.com,Retail,307.37,1,Mastercard,ESP,CHE,0,Mobile,Linux,0,1,0,2190,1
sdv-id-QxagVz,56b5783d-a712-4dfe-8003-60565367210c,1970-01-01,21:14:09,1039,hcohen@example.net,Travel,1348.37,1,Mastercard,ESP,FRA,0,Mobile,iOS,1,0,0,20,1
sdv-id-bZtKyi,af0caa3c-122f-462e-8495-6e6a21cc0211,1970-01-01,21:27:10,1235,crystalpalmer@example.com,Retail,357.17,1,Amex,ESP,CAN,0,Mobile,macOS,1,1,1,10,1
sdv-id-nVjEqq,1f8b4af1-96bc-432d-ac11-7babd6642fe8,1970-01-01,09:17:04,343,samuel27@example.net,Food,1002.37,1,Amex,ESP,EGY,0,Mobile,Android,0,0,0,311,1
sdv-id-EqWyQc,e69467d0-447d-48ec-b212-89ec5fb72099,1970-01-01,00:58:45,1199,mullinsjames@example.net,Travel,577.88,1,Visa,ESP,ESP,0,Tablet,iOS,0,1,0,827,0
sdv-id-DINCxP,0261c87a-a15c-459a-af8c-a888b1f81ad9,1970-01-01,19:07:21,1255,kathleen89@example.net,Food,15.35,1,Mastercard,ESP,USA,1,Tablet,Android,0,0,0,2045,0
sdv-id-ADialg,56db638a-097b-4119-8433-fd20feeef3e1,1970-01-01,11:05:05,189,kennethmcdonald@example.com,Gaming,478.67,1,Visa,ESP,ESP,0,Tablet,Linux,1,1,0,62,1
sdv-id-eAlctv,fd06a179-7980-4efa-8da0-8e483531518a,1970-01-01,16:46:30,991,ericcameron@example.net,Health,264.48,1,Amex,ESP,IND,0,Tablet,Windows,0,1,0,2146,1
sdv-id-nBrtlC,75ca3ff8-13ec-4e60-84f0-842319cc4183,1970-01-01,10:16:13,872,dwelch@example.net,Travel,487.23,1,Amex,ESP,TUR,0,Mobile,macOS,0,1,0,666,0
sdv-id-oAjnUd,3c088990-54a2-4051-bb0c-cad9eee13cae,1970-01-01,15:24:32,296,tbeard@example.net,Travel,5.41,1,Mastercard,ESP,THA,1,Mobile,Linux,0,1,0,2581,0
sdv-id-suPZJY,c4af9dc9-416c-4562-aec3-641124df6dcc,1970-01-01,23:25:00,165,brian32@example.org,Gaming,405.21,1,Mastercard,ESP,ESP,0,Desktop,Linux,1,0,1,734,1
sdv-id-LyrEbq,8bc2d46d-0e80-4f03-9e5f-83786633427e,1970-01-01,00:02:33,1346,jodyjohnson@example.net,Health,257.18,1,Amex,ESP,ESP,0,Mobile,Linux,1,1,0,2,0
sdv-id-YWvSYN,cd214444-795b-425e-98fa-048d7a6fd125,1970-01-01,16:28:52,1046,fhernandez@example.org,Food,90.76,1,Amex,ESP,ESP,1,Tablet,iOS,0,0,1,986,0
sdv-id-hANwSc,97fb613a-21f8-4d06-93f3-cade7a10013f,1970-01-01,09:24:09,203,samuel23@example.net,Food,1317.48,1,Mastercard,ESP,CHE,0,Mobile,Android,0,0,1,226,1
sdv-id-PZvmwm,dad2e66e-8da4-4ed1-9423-040dfa4fa66c,1970-01-01,09:32:01,1418,jpayne@example.net,Food,373.01,1,Mastercard,ESP,ZAF,1,Tablet,Android,1,1,0,2762,0
sdv-id-xCwqqD,7a0ecfea-958c-49ba-8cd6-20c20ea2622b,1970-01-01,03:54:57,672,smorris@example.org,Retail,1478.7,1,Visa,ESP,PRT,0,Desktop,macOS,0,1,1,371,1
sdv-id-dUBSJC,0b10567c-c40d-4616-ae9f-477255417f43,1970-01-01,21:18:06,461,aaronmcdonald@example.com,Tech,349.91,1,Mastercard,ESP,AUT,0,Desktop,Linux,0,1,0,424,1
sdv-id-XAsRQj,94c85e22-788c-4c34-8b02-cd012017a988,1970-01-01,01:52:53,836,foleyapril@example.org,Travel,337.29,1,Visa,ESP,ESP,0,Mobile,Windows,1,1,1,461,1
sdv-id-FTqtnQ,c8ebe27a-23a4-470e-9dbc-15c02a7dc57c,1970-01-01,04:37:14,918,tammywatson@example.net,Food,359.08,1,Mastercard,ESP,ESP,1,Tablet,iOS,1,0,1,1110,1
sdv-id-SEELjA,79004406-b1e5-4a88-a9ad-b01daa3e009c,1970-01-01,16:54:30,597,ecarpenter@example.net,Gaming,700.73,1,Mastercard,ESP,KOR,1,Desktop,Linux,0,1,1,6,0
sdv-id-TaigyN,95a05959-5637-4ea5-a365-bcfd04d299f8,1970-01-01,21:36:07,271,owright@example.net,Retail,267.11,1,Visa,ESP,BEL,0,Desktop,iOS,0,0,0,418,0
sdv-id-gUhwBT,c4bd338e-17d7-4fc0-892c-d030ee757637,1970-01-01,04:43:14,1090,rodney52@example.net,Health,1267.14,1,Amex,ESP,KOR,0,Tablet,iOS,1,1,1,38,1
sdv-id-fErPdE,3977c6c3-4f75-4392-bca7-e61410b7ca01,1970-01-01,08:38:34,641,alexandra46@example.net,Health,1570.69,1,Amex,ESP,ESP,0,Tablet,Windows,0,1,1,681,0
sdv-id-sOwuPc,f3234331-1828-4e61-a6de-fcafd9ba9cdb,1970-01-01,22:33:15,514,connie47@example.org,Food,77.36,1,Amex,ESP,ESP,1,Mobile,Linux,0,0,1,429,0
sdv-id-IdCJXb,9a77c01f-85af-475b-a4c4-607130aaa9ae,1970-01-01,18:52:16,991,pittmanbryan@example.net,Retail,787.85,1,Amex,ESP,CHL,0,Desktop,Android,0,1,0,82,1
sdv-id-yvLQIF,58e9bbad-35b1-473c-ad56-cfd579ab3018,1970-01-01,09:03:20,445,mariashea@example.net,Food,278.45,1,Visa,ESP,ESP,0,Tablet,Windows,1,1,1,97,0
sdv-id-OpuZlv,1422373f-8622-48d1-a683-e10796c044d0,1970-01-01,19:33:05,149,perrymaria@example.com,Gaming,1748.64,1,Mastercard,ESP,ZAF,0,Tablet,macOS,0,0,0,2,1
sdv-id-fSPSOa,e6fdd7af-dd84-4acc-b672-94643f8ea40a,1970-01-01,03:47:30,482,barreramichael@example.org,Food,1447.95,1,Amex,ESP,ZAF,1,Tablet,macOS,0,1,0,3,1
sdv-id-cKqXfK,32352fdb-f4f8-4212-a0e0-4cd7ac168dcc,1970-01-01,21:23:16,612,anthony79@example.com,Gaming,803.26,1,Amex,ESP,IND,0,Tablet,Windows,0,0,0,63,1
sdv-id-NLLlgm,94c85e22-788c-4c34-8b02-cd012017a988,1970-01-01,14:44:22,715,vharris@example.com,Gaming,1079.68,1,Mastercard,ESP,PRT,0,Desktop,iOS,1,0,0,3,1
sdv-id-sFBtbk,7d4ed26e-dcd5-4fae-abb3-16a743299780,1970-01-01,21:15:37,683,wnguyen@example.org,Health,12.34,1,Mastercard,ESP,MEX,1,Tablet,Windows,1,0,0,2661,0
sdv-id-nOCCxg,1e31db00-d414-4ed2-a395-6ed72357448a,1970-01-01,10:57:30,372,qstevenson@example.org,Health,32.7,1,Visa,ESP,ESP,1,Mobile,Linux,1,0,0,436,0
sdv-id-ROkVOx,de84bcd1-d369-4a0f-a0d0-3f6840f5c102,1970-01-01,00:43:14,850,scottmurphy@example.org,Retail,263.19,1,Visa,ESP,ESP,0,Tablet,Android,0,1,0,95,0
sdv-id-NLYate,cd649aff-445f-4de1-8534-17b555c06c8e,1970-01-01,01:22:46,1113,quinnriley@example.net,Food,35.54,1,Amex,ESP,NGA,1,Desktop,macOS,1,1,1,2,0
sdv-id-hUNArE,12087e20-8ede-4b46-807d-0affcb51a911,1970-01-01,14:04:29,415,averychase@example.net,Health,45.99,1,Mastercard,ESP,ESP,1,Desktop,Android,0,1,1,2373,0
sdv-id-BemrPB,1ab554d2-e904-4d0e-9df5-47e3a918aef5,1970-01-01,17:40:22,722,qwilliams@example.org,Gaming,1532.05,1,Visa,ESP,ESP,0,Tablet,macOS,0,1,0,28,1
sdv-id-nUEjuc,9f325c4c-0415-4961-bea7-ededcca0152e,1970-01-01,20:42:33,1423,jason94@example.com,Gaming,1507.36,1,Mastercard,ESP,BEL,0,Desktop,Windows,1,1,0,2,1
sdv-id-FQrmkW,5339eb18-2aa3-4d5e-a58e-8fb63c884bee,1970-01-01,08:16:03,1431,rgonzalez@example.net,Retail,1057.81,1,Mastercard,ESP,ESP,0,Mobile,iOS,1,0,0,998,0
sdv-id-PzONgM,df4e713e-f64e-4dfc-bfbe-ac7aefc59738,1970-01-01,18:41:33,690,sweaver@example.net,Retail,14.33,1,Amex,ESP,ESP,0,Tablet,Android,1,0,1,589,1
sdv-id-BZsLPv,3d1fd7c0-4424-41ec-9342-4e7c0922d88d,1970-01-01,19:12:57,78,jcooper@example.org,Food,506.99,1,Visa,ESP,ESP,1,Desktop,Android,0,0,0,1097,0
sdv-id-HERAPV,b1d81887-4739-4c7b-bff3-0c8d83ff3e96,1970-01-01,14:53:39,1052,christinaking@example.net,Tech,1039.67,1,Visa,ESP,NLD,1,Desktop,iOS,0,1,1,161,1
sdv-id-EmxpdN,3556071b-11b9-41b1-913f-9d0fde550a06,1970-01-01,12:50:27,506,hansenguy@example.com,Food,1082.25,1,Visa,ESP,UKR,0,Desktop,Windows,1,1,1,60,1
sdv-id-hyJKhy,60fba34c-3701-42fd-b09f-e5ab5813d72f,1970-01-01,15:43:49,749,lhatfield@example.org,Travel,712.78,1,Amex,ESP,SGP,0,Desktop,Android,0,1,1,2186,1
sdv-id-KwQlKf,473bd358-610e-4a64-a130-1617c2dff335,1970-01-01,22:53:31,988,scott80@example.net,Travel,255.39,1,Mastercard,ESP,UKR,1,Desktop,macOS,0,0,1,2813,0
sdv-id-UNRmwo,c72cee50-71f0-4e7a-830f-3db8b34f9f51,1970-01-01,17:17:51,1342,mark73@example.org,Food,24.09,1,Visa,ESP,ESP,1,Desktop,Android,1,0,1,2245,0
sdv-id-DgYSzq,f0b5b7b3-3472-459e-8f4b-1252a04e03d7,1970-01-01,04:26:33,1233,dawsonamber@example.org,Health,873.63,1,Amex,ESP,ESP,1,Tablet,Windows,1,1,0,217,1
sdv-id-IHdbLk,e4425217-d6d4-436b-92ee-f5bb16b3bada,1970-01-01,08:51:31,258,austinlewis@example.net,Tech,1765.55,1,Visa,ESP,CHE,0,Mobile,Windows,0,1,0,15,1
sdv-id-wzFYxv,5ad2c420-f09d-4a8a-bcd9-915dc2b408fc,1970-01-01,00:55:19,288,justinsantiago@example.net,Travel,114.6,1,Visa,ESP,CAN,0,Desktop,iOS,1,0,1,2036,1
sdv-id-wWcGJJ,51a59b65-4fbd-4f39-b781-cf4c0339d965,1970-01-01,02:21:39,128,lopezrobin@example.net,Tech,130.94,1,Mastercard,ESP,ESP,1,Mobile,Android,1,0,1,118,0
sdv-id-QswMwZ,b95175be-5c89-458a-96b4-4b0c576bd523,1970-01-01,19:31:25,1195,nsharp@example.com,Gaming,1376.74,1,Visa,ESP,ESP,0,Desktop,Windows,1,1,1,1896,1
sdv-id-DyXRhp,01e187d8-1a31-4044-95a0-f35665abc9ff,1970-01-01,12:51:07,575,shellypowell@example.net,Food,110.66,1,Mastercard,ESP,ESP,1,Desktop,iOS,1,1,0,220,0
sdv-id-PtFNdH,e33ac2d0-e41e-43ac-920a-38e00da7c237,1970-01-01,15:37:15,477,bradley95@example.org,Tech,788.04,1,Visa,ESP,ESP,0,Tablet,Windows,1,1,0,471,0
sdv-id-gQCEMM,7f2487bc-8c10-4bc1-b36b-8385522fb6b0,1970-01-01,23:12:55,181,cheyennemcconnell@example.net,Health,864.81,1,Amex,ESP,KEN,0,Mobile,Linux,1,1,0,9,1
sdv-id-XdIwKP,51a6b439-13db-4822-aa8b-d9406524cdb1,1970-01-01,03:10:14,33,wilsonryan@example.net,Travel,1193.15,1,Amex,ESP,BRA,1,Tablet,Android,0,1,1,2103,1
sdv-id-ZWUXtc,b0376816-1814-48f9-8537-277cf1f1d6fb,1970-01-01,22:15:06,4,melissamorales@example.org,Travel,593.46,1,Amex,ESP,ESP,1,Desktop,macOS,1,1,1,332,0
sdv-id-AUVuAI,a45acb19-02ef-434e-8948-db2201fe513a,1970-01-01,23:11:35,668,careybrian@example.com,Food,524.2,1,Mastercard,ESP,ESP,1,Mobile,Linux,1,0,1,659,0
sdv-id-sNdQPy,d8bca7d6-466a-4107-8f7d-82c7ff0df117,1970-01-01,17:48:16,1372,hodgecaitlin@example.org,Travel,1709.76,1,Amex,ESP,TUR,1,Desktop,Windows,1,1,1,805,1
sdv-id-ySvwLl,6094413d-03c8-4477-addc-d3ff8b1096c0,1970-01-01,03:27:23,692,cody06@example.net,Travel,1737.03,1,Mastercard,ESP,PRT,0,Tablet,Android,1,1,0,25,1
sdv-id-VUHyYl,a597b0b5-a43e-49dd-af10-d73990a05c33,1970-01-01,00:33:17,1323,jenniferwebb@example.org,Gaming,53.41,1,Mastercard,ESP,AUT,0,Tablet,macOS,1,1,1,368,0
sdv-id-MqToMP,8185ca84-90fc-49ed-bfba-5b2cba89c0b8,1970-01-01,10:17:58,392,brian11@example.com,Health,664.37,1,Amex,ESP,CHN,0,Mobile,Android,0,1,0,654,1
sdv-id-XLrWfV,c339d513-afa2-476a-a9d9-525f793aec89,1970-01-01,05:03:21,1126,molly90@example.org,Health,572.71,1,Amex,ESP,MEX,0,Mobile,Linux,1,0,0,786,1
sdv-id-tCfDfr,fa75b5fc-7921-40b3-aa0a-8302276f8e0d,1970-01-01,15:04:25,529,april90@example.com,Retail,6.18,1,Visa,ESP,KEN,1,Tablet,iOS,0,1,1,2451,0
sdv-id-PBBSet,02bdeabe-7060-48eb-be8e-ed12a3ea21a2,1970-01-01,21:23:57,920,waynefigueroa@example.org,Food,22.64,1,Visa,ESP,ESP,1,Tablet,macOS,1,1,0,2879,0
sdv-id-lufUFC,5728e2b6-912c-4ca9-af9f-504b5fb15849,1970-01-01,03:17:09,469,xlawrence@example.com,Travel,1092.2,1,Visa,ESP,NGA,0,Desktop,macOS,0,1,1,4,0
sdv-id-nlVKbN,78ac9c5e-5b5c-47cf-960d-cb39db988c39,1970-01-01,05:17:53,1366,vernon29@example.org,Retail,494.04,1,Visa,ESP,KOR,0,Tablet,Android,0,1,0,2067,0
sdv-id-UliBKS,4c7a13dc-edb7-47a6-a6dc-f5de65ff3b15,1970-01-01,21:33:56,1073,omorales@example.net,Health,1336.15,1,Amex,ESP,ESP,0,Desktop,Android,1,1,0,577,0
sdv-id-RAzwZZ,2a17879a-67a7-4886-9716-6f351a64eed2,1970-01-01,05:15:36,826,justinperez@example.net,Tech,1943.48,1,Mastercard,ESP,GBR,0,Mobile,Android,1,1,0,2,1
sdv-id-qpTdIG,0c4d862e-5ef8-4a9b-8cfc-a54b8ac31e08,1970-01-01,19:25:38,1314,loriadams@example.org,Health,623.84,1,Mastercard,ESP,CHE,1,Mobile,iOS,0,0,0,140,0
sdv-id-XnUCAK,839fbc50-1223-4513-9496-f63cdc1110c1,1970-01-01,12:08:28,731,baxtermichael@example.net,Gaming,378.19,1,Amex,ESP,ESP,1,Tablet,macOS,0,1,0,1969,0
sdv-id-NWIzDF,e3157b34-62f5-43b1-a8cd-ea8a7710199d,1970-01-01,20:09:20,460,ricardohernandez@example.net,Tech,6.42,1,Visa,ESP,DEU,1,Tablet,macOS,1,0,1,1429,0
sdv-id-LGIaAJ,2212b446-f39e-4b73-a24a-7b893f22cd74,1970-01-01,18:59:56,1367,thomasdarius@example.org,Food,543.93,1,Amex,ESP,ESP,1,Tablet,iOS,0,0,0,1102,0
sdv-id-pqSoyj,8ad634a7-f6a6-4d7f-a190-28e4e21e2ae4,1970-01-01,12:07:12,1040,sean73@example.org,Gaming,1108.03,1,Visa,ESP,SAU,0,Tablet,Windows,1,1,0,62,1
sdv-id-aYTzfa,99afee64-9024-4225-84bb-10e079f7f38c,1970-01-01,05:41:41,273,wigginscharles@example.com,Tech,835.61,1,Mastercard,ESP,UKR,0,Tablet,macOS,0,0,0,2549,0
sdv-id-WovbTa,99786dc1-5f54-482d-93e1-1f554289281d,1970-01-01,07:57:00,975,cjordan@example.net,Tech,813.94,1,Mastercard,ESP,ESP,0,Tablet,Windows,0,1,0,370,1
sdv-id-lyroLM,ba65983d-fa33-4a98-a3f2-0557a2e2d1ca,1970-01-01,15:17:22,539,monica08@example.com,Tech,276.11,1,Mastercard,ESP,ESP,1,Mobile,Windows,0,0,0,838,1
sdv-id-bVIWNW,d9e07cbd-1734-4957-8341-1e59a5680f62,1970-01-01,13:51:00,241,bkane@example.net,Travel,817.51,1,Visa,ESP,BEL,0,Desktop,iOS,1,1,0,322,1
sdv-id-HkKwhi,8d9957fa-76fe-4cd6-917e-7f4a0f8593c3,1970-01-01,05:32:45,716,martinezjames@example.net,Travel,662.71,1,Amex,ESP,ESP,0,Tablet,macOS,1,1,0,2,1
sdv-id-EfRPQL,83bf5845-cf89-441a-a321-fecb89937312,1970-01-01,22:39:12,483,gregory99@example.com,Food,1461.54,1,Mastercard,ESP,GBR,0,Tablet,iOS,1,0,1,14,1
sdv-id-PPQWtd,9ffc9099-b8ab-4113-8c12-41a512fd66db,1970-01-01,03:10:47,889,carl07@example.com,Food,563.82,1,Visa,ESP,ITA,0,Desktop,macOS,0,0,0,1437,0
sdv-id-YBoXvT,e8e977f0-dc15-47c5-93a7-55812bfcc524,1970-01-01,23:01:06,977,davisandrew@example.com,Gaming,1582.63,1,Amex,ESP,MAR,0,Desktop,Android,0,0,0,2,1
sdv-id-YtsnRg,b76a9338-ae8f-4525-afd5-a20411c13bae,1970-01-01,11:08:10,642,jordanmichael@example.com,Health,206.19,1,Amex,ESP,ESP,0,Mobile,Android,0,0,0,618,1
sdv-id-xQEwJa,0d31812e-30c3-4756-9453-f867b97e6224,1970-01-01,17:53:46,1155,jessicapeterson@example.com,Food,15.96,1,Visa,ESP,ESP,0,Mobile,Windows,1,0,1,900,0
sdv-id-JYKKbz,25db9dbd-817f-4e3b-9a1a-59cf9b480ff5,1970-01-01,10:51:41,1121,tmiller@example.net,Retail,50.58,1,Amex,ESP,ESP,1,Tablet,Linux,1,0,1,2339,0
sdv-id-Lloxqf,936c9d62-393f-4137-b585-ffbf4e86fd9c,1970-01-01,15:09:23,1370,harttracy@example.com,Health,759.43,1,Visa,ESP,CHE,0,Tablet,Windows,1,1,1,183,1
sdv-id-lmVIhz,09624ec9-e803-42eb-b677-7be4970c9eb4,1970-01-01,09:01:04,590,mcarroll@example.com,Health,1100.74,1,Visa,ESP,ESP,0,Mobile,Windows,0,1,0,1421,1
sdv-id-znjlLq,cd853347-3457-4c7f-af5d-b99c85f3cb12,1970-01-01,05:24:59,33,adamjones@example.org,Health,71.45,1,Mastercard,ESP,ESP,1,Mobile,iOS,0,0,1,1755,0
sdv-id-IWrkom,23d145a3-57e1-4096-ba3e-26972dffd3ce,1970-01-01,12:36:09,18,jessicawilliams@example.net,Health,434.03,1,Visa,ESP,JPN,1,Mobile,Windows,0,0,0,1454,0
sdv-id-NykgTn,7ccd3dc0-740a-4bed-9323-8affe1e538a1,1970-01-01,21:11:55,1092,flynnjustin@example.org,Retail,237.92,1,Amex,ESP,CAN,1,Desktop,macOS,0,1,0,475,1
sdv-id-EdlWAK,85e9394e-c37a-4562-9d2e-033a81af3834,1970-01-01,10:41:12,307,billyduffy@example.org,Health,548.58,1,Mastercard,ESP,ESP,0,Mobile,macOS,0,0,0,617,1
sdv-id-AzbKxP,9cca1eda-b5d3-4eb6-abab-2bc719e012e5,1970-01-01,23:37:42,833,parkerjamie@example.com,Tech,35.45,1,Mastercard,ESP,NLD,0,Desktop,Linux,1,1,1,1650,0
sdv-id-GdAujU,6522e8b9-8aad-4665-af30-141d3505c563,1970-01-01,07:28:06,950,christydyer@example.org,Health,159.94,1,Amex,ESP,ESP,1,Desktop,Linux,1,1,1,2340,0
sdv-id-vdPVcQ,be87dbac-a2ff-4996-ab5e-371f1ecd9ed7,1970-01-01,15:17:41,16,deanna78@example.com,Retail,651.24,1,Amex,ESP,MAR,0,Desktop,Linux,1,0,1,2202,1
sdv-id-sbElqr,8f56fffc-c1bb-4767-8bd4-01528f7bf6c2,1970-01-01,12:06:00,927,wrightjoseph@example.net,Health,1158.24,1,Amex,ESP,NGA,0,Desktop,Android,1,0,0,189,0
sdv-id-gjrBkR,7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,1970-01-01,03:54:57,834,eric78@example.org,Travel,5.42,1,Amex,ESP,NLD,1,Desktop,macOS,0,1,0,2864,0
sdv-id-Mmxrpa,fa42156e-972e-423e-b1ed-f3d3668f5032,1970-01-01,07:43:30,403,robinsonamy@example.org,Gaming,136.81,1,Amex,ESP,SAU,1,Mobile,iOS,1,1,0,2879,0
sdv-id-NTyNsh,62e5b19a-0ccf-47fb-8382-79e7ecf8022f,1970-01-01,23:24:09,369,lisa26@example.com,Tech,397.15,1,Amex,ESP,AUT,1,Tablet,Linux,0,0,0,1077,1
sdv-id-PWflTj,8557c6aa-3614-40a8-b867-54a2d955dc9a,1970-01-01,23:53:06,847,gturner@example.com,Retail,1261.17,1,Amex,ESP,USA,0,Tablet,Linux,1,0,1,1928,0
sdv-id-tFtGbR,7c9428af-461a-4f63-89b0-16e51e595d1f,1970-01-01,10:47:24,615,wallaceryan@example.net,Retail,9.51,1,Amex,ESP,EGY,1,Tablet,Linux,1,1,0,233,0
sdv-id-HEDbiw,cde5c35a-b011-4b0a-b496-51d6a79055b0,1970-01-01,01:36:01,1231,aharrison@example.org,Food,53.99,1,Amex,ESP,ESP,0,Desktop,Android,1,0,0,63,0
sdv-id-ACOElu,3772d3a3-1b72-4a6c-b3c9-bfa153e87b79,1970-01-01,08:37:02,940,davidellis@example.net,Tech,1219.61,1,Amex,ESP,ESP,0,Desktop,Android,1,1,0,299,1
sdv-id-QbNwZA,8a9f70e6-68bf-44fe-a96f-0161d00f207b,1970-01-01,13:33:08,313,randolphdavid@example.net,Food,774.77,1,Visa,ESP,ESP,0,Desktop,Linux,1,1,1,35,1
sdv-id-BGvfWb,6d283989-1271-4873-a4bd-e1a811c7bec9,1970-01-01,04:16:45,1418,pamela66@example.org,Health,58.82,1,Amex,ESP,PRT,1,Mobile,macOS,0,0,0,1094,0
sdv-id-ZKNDaD,ff4c2889-d794-40de-871d-a96db543e8c5,1970-01-01,01:08:39,609,donaldstone@example.net,Health,1567.41,1,Visa,ESP,DEU,0,Desktop,Android,1,1,1,2,1
sdv-id-ImaeiU,573c1173-f4c8-4661-912f-c376b8a7417e,1970-01-01,14:55:55,548,twatkins@example.org,Retail,589.83,1,Amex,ESP,ESP,0,Desktop,Android,0,0,1,571,1
sdv-id-TkIQYr,8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,1970-01-01,19:26:11,920,paul78@example.com,Health,5.32,1,Visa,ESP,ESP,1,Desktop,Windows,1,0,1,2599,0
sdv-id-LCiUqn,a34db7c5-760d-4bbb-bb70-b3a124a35cf2,1970-01-01,14:09:33,1433,gailhunter@example.net,Tech,486.29,1,Visa,ESP,ARG,0,Tablet,macOS,1,1,0,86,1
sdv-id-mxczIl,81ae6716-af33-4727-b31a-342fbb822a13,1970-01-01,17:49:39,1085,dsalinas@example.com,Food,1230.94,1,Amex,ESP,ESP,1,Tablet,Android,0,0,0,734,0
sdv-id-Lzodph,e3936803-ad1f-4797-be69-09561ff76911,1970-01-01,17:16:00,1497,sonyafernandez@example.com,Food,546.4,1,Mastercard,ESP,ESP,1,Mobile,iOS,0,1,0,55,1
sdv-id-puKyzI,ed0e7a58-519a-4b44-bf7b-e92312250b77,1970-01-01,23:18:03,1224,aprilperez@example.com,Gaming,108.15,1,Visa,ESP,ESP,1,Mobile,Linux,0,1,1,315,1
sdv-id-JXCtOd,8ad634a7-f6a6-4d7f-a190-28e4e21e2ae4,1970-01-01,21:27:10,424,austinmatthew@example.org,Food,232.1,1,Visa,ESP,ESP,0,Mobile,iOS,1,1,1,17,1
sdv-id-EgBvkX,77fd35a0-afc9-4350-9fcf-324f01c5380e,1970-01-01,06:10:20,115,frenchpeter@example.net,Tech,1082.41,1,Mastercard,ESP,MEX,0,Mobile,Linux,1,1,0,28,1
sdv-id-OCirTR,0247b04d-6361-4032-8b73-633f9e269012,1970-01-01,08:09:05,1184,jenniferspencer@example.org,Food,1020.95,1,Visa,ESP,ESP,0,Tablet,iOS,1,1,1,132,1
sdv-id-ZrIIkN,78bcab5b-1275-45e1-af44-24468f9d0bb5,1970-01-01,23:41:26,832,brenda43@example.org,Retail,54.42,1,Amex,ESP,ESP,0,Mobile,Android,1,0,1,76,1
sdv-id-AOoJlW,ce4ba2bb-63d3-4e8e-bcbb-859a95966725,1970-01-01,12:38:17,693,richardavila@example.org,Tech,96.19,1,Amex,ESP,RUS,1,Tablet,Linux,1,0,0,217,0
sdv-id-viPpXd,30eb1a74-3290-41bd-8460-85d602da1b64,1970-01-01,20:58:22,247,christine53@example.net,Food,311.73,1,Visa,ESP,ESP,1,Tablet,macOS,1,1,1,475,0
sdv-id-bwguVj,768c73d9-8e76-4b29-b0fd-ececce188222,1970-01-01,05:24:17,1060,dianajohnson@example.com,Travel,141.52,1,Amex,ESP,SAU,1,Desktop,iOS,0,0,1,2645,1
sdv-id-AZTzem,e07cd9b2-340a-49db-9db2-93e77ed9e689,1970-01-01,12:49:23,823,frenchdouglas@example.org,Gaming,1112.78,1,Mastercard,ESP,ESP,0,Mobile,Linux,1,0,0,2,1
sdv-id-cJzZuG,6c914882-612e-43c7-bb36-8cf45ad5a309,1970-01-01,03:06:55,989,kennethhorton@example.com,Food,1269.5,1,Mastercard,ESP,NLD,0,Tablet,Android,0,1,0,202,1
sdv-id-AJEMgQ,48c31385-922b-46f1-99c1-75fd9e28984f,1970-01-01,16:18:23,1443,alex30@example.com,Health,1277.26,1,Visa,ESP,ESP,0,Mobile,Android,0,1,1,11,1
sdv-id-BwIVFg,f5705436-3877-4265-902c-01a3ab404598,1970-01-01,08:49:20,555,diamond06@example.net,Travel,325.6,1,Mastercard,ESP,SAU,0,Desktop,macOS,0,0,0,3,1
sdv-id-LhlaBh,fba837a7-a03c-4494-8c6d-bed4be576fe1,1970-01-01,01:23:10,853,lopezjeffrey@example.net,Gaming,1154.64,1,Mastercard,ESP,ZAF,0,Mobile,iOS,1,1,0,3,1
sdv-id-DnODwf,01f39146-60ca-40ea-b946-5f6628b8bcc2,1970-01-01,17:57:30,1225,kevinmerritt@example.com,Travel,1364.69,1,Amex,ESP,ESP,0,Tablet,Linux,1,0,1,2,1
sdv-id-eEIBsS,20323ec5-2f4c-4a5e-869c-4218ecb55c92,1970-01-01,08:33:28,471,michellenelson@example.org,Retail,1548.5,1,Amex,ESP,UKR,0,Tablet,Android,1,0,0,2,1
sdv-id-cKZKvs,84221d34-d876-42b5-8607-8b108bac739c,1970-01-01,17:58:11,966,kristengarrison@example.net,Retail,33.45,1,Amex,ESP,ESP,0,Mobile,Linux,1,0,0,1293,0
